ActivityId,OppId,ActivityType,ActivityDate,OwnerId,DurationMin
AC0000525,O000063,Proposal Sent,2026-01-20,U009,30
AC0000526,O000063,Demo,2026-04-24,U009,30
AC0000527,O000063,Email,2026-04-27,U009,30
AC0000528,O000063,Call,2026-02-04,U009,45
AC0000529,O000063,Proposal Sent,2026-03-27,U009,30
AC0000530,O000063,Proposal Sent,2026-04-30,U009,15
AC0000531,O000063,Proposal Sent,2026-02-25,U009,30
AC0000532,O000063,Proposal Sent,2026-01-31,U009,45
AC0000533,O000064,Call,2024-06-28,U009,30
AC0000534,O000064,Proposal Sent,2024-04-30,U009,30
AC0000535,O000064,Proposal Sent,2024-06-19,U009,60
AC0000536,O000064,Email,2024-05-07,U009,15
AC0000537,O000064,Demo,2024-05-09,U009,60
AC0000538,O000065,Demo,2026-02-21,U009,60
AC0000539,O000065,Meeting,2025-11-26,U009,45
AC0000540,O000065,Call,2025-11-11,U009,45
AC0000541,O000065,Proposal Sent,2026-01-10,U009,30
AC0000542,O000065,Proposal Sent,2025-11-09,U009,15
AC0000543,O000065,Demo,2025-11-27,U009,30
AC0000544,O000065,Demo,2025-12-03,U009,30
AC0000545,O000065,Demo,2025-12-02,U009,60
AC0000546,O000065,Demo,2025-12-11,U009,30
AC0000547,O000065,Meeting,2025-11-10,U009,30
AC0000548,O000065,Meeting,2025-11-27,U009,60
AC0000549,O000066,Proposal Sent,2024-02-04,U007,30
AC0000550,O000066,Email,2024-01-03,U007,30
AC0000551,O000066,Meeting,2024-01-23,U007,45
AC0000552,O000066,Call,2024-01-15,U007,15
AC0000553,O000067,Meeting,2026-04-07,U007,15
AC0000554,O000067,Proposal Sent,2026-04-04,U007,30
AC0000555,O000067,Demo,2026-03-24,U007,15
AC0000556,O000067,Proposal Sent,2026-04-21,U007,60
AC0000557,O000067,Email,2026-03-09,U007,45
AC0000558,O000067,Meeting,2026-03-07,U007,60
AC0000559,O000067,Meeting,2026-03-12,U007,60
AC0000560,O000067,Demo,2026-04-11,U007,30
AC0000561,O000067,Demo,2026-04-22,U007,45
AC0000562,O000067,Email,2026-04-07,U007,15
AC0000563,O000067,Call,2026-04-20,U007,45
AC0000564,O000068,Demo,2025-11-19,U004,60
AC0000565,O000068,Call,2025-10-08,U004,45
AC0000566,O000068,Meeting,2025-10-27,U004,45
AC0000567,O000068,Demo,2025-10-27,U004,45
AC0000568,O000068,Call,2025-09-26,U004,15
AC0000569,O000068,Demo,2025-10-26,U004,60
AC0000570,O000069,Proposal Sent,2026-03-17,U009,45
AC0000571,O000069,Call,2026-03-30,U009,60
AC0000572,O000069,Proposal Sent,2026-04-07,U009,60
AC0000573,O000069,Call,2025-12-23,U009,15
AC0000574,O000069,Proposal Sent,2025-12-20,U009,15
AC0000575,O000069,Email,2026-02-26,U009,60
AC0000576,O000070,Call,2023-06-19,U009,60
AC0000577,O000070,Demo,2023-08-16,U009,15
AC0000578,O000070,Demo,2023-07-11,U009,15
AC0000579,O000070,Email,2023-08-15,U009,30
AC0000580,O000070,Call,2023-06-15,U009,15
AC0000581,O000070,Meeting,2023-07-06,U009,15
AC0000582,O000070,Demo,2023-05-26,U009,45
AC0000583,O000070,Meeting,2023-06-21,U009,30
AC0000584,O000070,Meeting,2023-07-15,U009,15
AC0000585,O000071,Demo,2026-06-10,U012,45
AC0000586,O000071,Email,2026-04-08,U012,45
AC0000587,O000071,Demo,2026-06-17,U012,45
AC0000588,O000071,Email,2026-06-29,U012,60
AC0000589,O000071,Call,2026-04-24,U012,45
AC0000590,O000071,Proposal Sent,2026-05-20,U012,30
AC0000591,O000071,Meeting,2026-06-27,U012,45
AC0000592,O000071,Call,2026-06-13,U012,15
AC0000593,O000072,Demo,2023-07-19,U012,60
AC0000594,O000072,Email,2023-07-27,U012,30
AC0000595,O000072,Meeting,2023-08-10,U012,45
AC0000596,O000072,Meeting,2023-08-04,U012,45
AC0000597,O000072,Email,2023-06-30,U012,45
AC0000598,O000072,Call,2023-06-23,U012,30
AC0000599,O000072,Proposal Sent,2023-07-18,U012,45
AC0000600,O000072,Proposal Sent,2023-08-16,U012,30
AC0000601,O000072,Demo,2023-06-18,U012,30
AC0000602,O000072,Call,2023-06-20,U012,60
AC0000603,O000072,Meeting,2023-06-27,U012,45
AC0000604,O000072,Proposal Sent,2023-07-24,U012,60
AC0000605,O000072,Email,2023-07-28,U012,15
AC0000606,O000073,Meeting,2025-05-13,U002,15
AC0000607,O000073,Meeting,2025-02-02,U002,60
AC0000608,O000073,Call,2025-02-07,U002,30
AC0000609,O000073,Meeting,2024-12-13,U002,60
AC0000610,O000073,Email,2025-02-01,U002,30
AC0000611,O000073,Email,2025-03-29,U002,30
AC0000612,O000073,Email,2024-12-10,U002,45
AC0000613,O000073,Email,2024-12-12,U002,60
AC0000614,O000073,Demo,2025-03-23,U002,30
AC0000615,O000073,Demo,2025-01-23,U002,60
AC0000616,O000073,Proposal Sent,2025-03-16,U002,45
AC0000617,O000073,Meeting,2025-02-12,U002,60
AC0000618,O000073,Meeting,2025-03-10,U002,30
AC0000619,O000073,Meeting,2025-04-24,U002,45
AC0000620,O000074,Email,2024-01-02,U009,30
AC0000621,O000074,Proposal Sent,2024-03-08,U009,30
AC0000622,O000074,Call,2024-02-18,U009,60
AC0000623,O000074,Proposal Sent,2023-12-31,U009,15
AC0000624,O000075,Proposal Sent,2024-05-06,U009,45
AC0000625,O000075,Proposal Sent,2024-05-05,U009,60
AC0000626,O000075,Meeting,2024-08-03,U009,15
AC0000627,O000075,Demo,2024-08-14,U009,60
AC0000628,O000075,Demo,2024-08-07,U009,60
AC0000629,O000075,Call,2024-04-21,U009,15
AC0000630,O000075,Proposal Sent,2024-07-01,U009,15
AC0000631,O000075,Meeting,2024-07-09,U009,30
AC0000632,O000075,Call,2024-08-30,U009,45
AC0000633,O000075,Call,2024-05-18,U009,45
AC0000634,O000075,Call,2024-08-09,U009,60
AC0000635,O000075,Demo,2024-04-12,U009,60
AC0000636,O000075,Email,2024-08-25,U009,60
AC0000637,O000075,Meeting,2024-07-24,U009,45
AC0000638,O000075,Meeting,2024-05-07,U009,60
AC0000639,O000076,Proposal Sent,2025-07-18,U008,15
AC0000640,O000076,Proposal Sent,2025-05-12,U008,45
AC0000641,O000076,Proposal Sent,2025-05-29,U008,15
AC0000642,O000076,Proposal Sent,2025-05-15,U008,60
AC0000643,O000076,Email,2025-06-17,U008,30
AC0000644,O000077,Email,2024-06-21,U008,30
AC0000645,O000077,Call,2024-05-29,U008,60
AC0000646,O000077,Call,2024-04-18,U008,15
AC0000647,O000077,Call,2024-07-06,U008,60
AC0000648,O000077,Proposal Sent,2024-06-04,U008,60
AC0000649,O000077,Demo,2024-04-24,U008,60
AC0000650,O000077,Email,2024-06-23,U008,45
AC0000651,O000077,Email,2024-03-19,U008,45
AC0000652,O000077,Meeting,2024-03-29,U008,60
AC0000653,O000077,Meeting,2024-05-09,U008,15
AC0000654,O000077,Email,2024-04-09,U008,60
AC0000655,O000077,Email,2024-04-05,U008,45
AC0000656,O000078,Call,2023-12-14,U006,60
AC0000657,O000078,Call,2024-01-31,U006,45
AC0000658,O000078,Call,2023-10-04,U006,15
AC0000659,O000078,Meeting,2023-10-13,U006,30
AC0000660,O000078,Call,2024-02-01,U006,15
AC0000661,O000078,Call,2023-12-11,U006,60
AC0000662,O000078,Meeting,2023-09-26,U006,45
AC0000663,O000078,Call,2023-11-02,U006,30
AC0000664,O000078,Proposal Sent,2024-01-24,U006,30
AC0000665,O000078,Proposal Sent,2023-11-13,U006,45
AC0000666,O000078,Call,2023-10-28,U006,45
AC0000667,O000078,Proposal Sent,2023-11-03,U006,60
AC0000668,O000078,Email,2024-01-26,U006,30
AC0000669,O000079,Call,2023-11-01,U001,15
AC0000670,O000079,Meeting,2023-12-04,U001,15
AC0000671,O000079,Meeting,2023-11-20,U001,30
AC0000672,O000079,Call,2023-12-30,U001,30
AC0000673,O000079,Proposal Sent,2023-11-16,U001,45
AC0000674,O000079,Demo,2023-12-16,U001,60
AC0000675,O000079,Call,2023-11-05,U001,45
AC0000676,O000079,Email,2023-12-13,U001,30
AC0000677,O000079,Email,2023-12-29,U001,30
AC0000678,O000079,Demo,2023-11-02,U001,45
AC0000679,O000080,Demo,2025-05-01,U001,15
AC0000680,O000080,Proposal Sent,2025-04-12,U001,45
AC0000681,O000080,Proposal Sent,2025-04-28,U001,60
AC0000682,O000081,Proposal Sent,2023-08-15,U001,45
AC0000683,O000081,Meeting,2023-07-29,U001,60
AC0000684,O000081,Email,2023-09-07,U001,60
AC0000685,O000081,Demo,2023-10-14,U001,60
AC0000686,O000081,Call,2023-10-28,U001,15
AC0000687,O000081,Demo,2023-07-21,U001,45
AC0000688,O000081,Proposal Sent,2023-10-26,U001,60
AC0000689,O000081,Meeting,2023-10-30,U001,45
AC0000690,O000081,Call,2023-11-07,U001,15
AC0000691,O000081,Email,2023-07-17,U001,45
AC0000692,O000081,Proposal Sent,2023-11-10,U001,30
AC0000693,O000081,Meeting,2023-07-07,U001,15
AC0000694,O000081,Call,2023-09-10,U001,60
AC0000695,O000081,Email,2023-09-23,U001,15
AC0000696,O000081,Demo,2023-11-02,U001,30
AC0000697,O000082,Meeting,2025-04-26,U004,30
AC0000698,O000082,Call,2025-06-18,U004,30
AC0000699,O000082,Email,2025-05-31,U004,15
AC0000700,O000082,Email,2025-06-23,U004,30
AC0000701,O000082,Proposal Sent,2025-04-22,U004,15
AC0000702,O000082,Demo,2025-05-17,U004,15
AC0000703,O000082,Meeting,2025-04-21,U004,30
AC0000704,O000082,Meeting,2025-05-13,U004,60
AC0000705,O000082,Email,2025-06-07,U004,60
AC0000706,O000082,Call,2025-05-10,U004,30
AC0000707,O000082,Proposal Sent,2025-05-22,U004,45
AC0000708,O000083,Proposal Sent,2024-09-12,U003,30
AC0000709,O000083,Meeting,2024-10-07,U003,15
AC0000710,O000083,Demo,2024-10-08,U003,60
AC0000711,O000083,Meeting,2024-08-12,U003,60
AC0000712,O000083,Meeting,2024-06-27,U003,60
AC0000713,O000083,Call,2024-10-17,U003,30
AC0000714,O000083,Email,2024-07-13,U003,15
AC0000715,O000083,Call,2024-08-04,U003,60
AC0000716,O000083,Call,2024-08-10,U003,45
AC0000717,O000084,Meeting,2026-06-06,U003,60
AC0000718,O000084,Meeting,2026-05-28,U003,45
AC0000719,O000084,Meeting,2026-05-30,U003,45
AC0000720,O000084,Call,2026-06-11,U003,15
AC0000721,O000084,Demo,2026-06-15,U003,30
AC0000722,O000085,Proposal Sent,2026-04-12,U009,30
AC0000723,O000085,Email,2025-12-15,U009,60
AC0000724,O000085,Demo,2026-01-02,U009,15
AC0000725,O000085,Email,2025-12-15,U009,60
AC0000726,O000086,Call,2025-09-18,U004,30
AC0000727,O000086,Demo,2025-12-04,U004,60
AC0000728,O000086,Email,2025-12-23,U004,15
AC0000729,O000086,Proposal Sent,2025-10-19,U004,30
AC0000730,O000086,Meeting,2025-09-12,U004,15
AC0000731,O000087,Meeting,2023-10-02,U007,30
AC0000732,O000087,Meeting,2023-10-08,U007,30
AC0000733,O000087,Call,2023-10-06,U007,60
AC0000734,O000087,Email,2023-10-03,U007,15
AC0000735,O000087,Email,2023-09-29,U007,30
AC0000736,O000088,Demo,2023-04-05,U005,60
AC0000737,O000088,Call,2023-05-31,U005,45
AC0000738,O000088,Proposal Sent,2023-05-10,U005,30
AC0000739,O000088,Proposal Sent,2023-06-19,U005,15
AC0000740,O000088,Call,2023-04-15,U005,60
AC0000741,O000088,Proposal Sent,2023-08-13,U005,15
AC0000742,O000088,Proposal Sent,2023-05-12,U005,45
AC0000743,O000088,Meeting,2023-04-08,U005,30
AC0000744,O000089,Email,2026-03-26,U004,60
AC0000745,O000089,Call,2026-04-08,U004,60
AC0000746,O000089,Proposal Sent,2026-04-24,U004,30
AC0000747,O000089,Call,2026-08-11,U004,15
AC0000748,O000090,Demo,2023-10-18,U012,60
AC0000749,O000090,Meeting,2023-09-16,U012,60
AC0000750,O000090,Demo,2023-10-15,U012,30
AC0000751,O000091,Demo,2024-02-11,U012,45
AC0000752,O000091,Meeting,2024-02-12,U012,60
AC0000753,O000091,Demo,2024-01-27,U012,60
AC0000754,O000091,Proposal Sent,2024-02-03,U012,30
AC0000755,O000091,Email,2024-02-01,U012,30
AC0000756,O000091,Demo,2024-01-31,U012,30
AC0000757,O000091,Meeting,2024-01-23,U012,60
AC0000758,O000091,Meeting,2024-01-27,U012,15
AC0000759,O000091,Demo,2024-02-05,U012,30
AC0000760,O000091,Demo,2024-01-27,U012,45
AC0000761,O000091,Email,2024-02-04,U012,60
AC0000762,O000091,Demo,2024-02-06,U012,60
AC0000763,O000091,Demo,2024-02-04,U012,60
AC0000764,O000092,Meeting,2026-01-16,U012,60
AC0000765,O000092,Email,2026-02-11,U012,30
AC0000766,O000092,Email,2026-01-02,U012,30
AC0000767,O000092,Proposal Sent,2025-12-30,U012,45
AC0000768,O000092,Demo,2026-02-14,U012,60
AC0000769,O000092,Meeting,2026-01-14,U012,30
AC0000770,O000092,Demo,2025-12-24,U012,60
AC0000771,O000092,Call,2026-02-13,U012,60
AC0000772,O000093,Proposal Sent,2023-09-28,U010,15
AC0000773,O000093,Email,2023-09-03,U010,45
AC0000774,O000093,Proposal Sent,2023-08-27,U010,60
AC0000775,O000093,Proposal Sent,2023-10-01,U010,30
AC0000776,O000093,Demo,2023-08-10,U010,30
AC0000777,O000093,Demo,2023-10-18,U010,30
AC0000778,O000093,Meeting,2023-10-18,U010,30
AC0000779,O000094,Demo,2025-07-29,U009,30
AC0000780,O000094,Email,2025-07-08,U009,45
AC0000781,O000094,Demo,2025-06-17,U009,30
AC0000782,O000094,Demo,2025-06-26,U009,15
AC0000783,O000094,Call,2025-08-25,U009,15
AC0000784,O000094,Call,2025-05-19,U009,15
AC0000785,O000094,Call,2025-06-28,U009,15
AC0000786,O000094,Meeting,2025-09-13,U009,45
AC0000787,O000094,Email,2025-08-20,U009,30
AC0000788,O000094,Email,2025-06-25,U009,15
AC0000789,O000094,Meeting,2025-08-04,U009,45
AC0000790,O000094,Proposal Sent,2025-09-09,U009,60
AC0000791,O000094,Demo,2025-06-29,U009,30
AC0000792,O000095,Meeting,2025-05-08,U009,30
AC0000793,O000095,Email,2025-05-16,U009,60
AC0000794,O000095,Call,2025-06-17,U009,30
AC0000795,O000095,Proposal Sent,2025-06-25,U009,45
AC0000796,O000095,Email,2025-05-10,U009,30
AC0000797,O000095,Demo,2025-05-08,U009,15
AC0000798,O000095,Email,2025-06-13,U009,60
AC0000799,O000096,Demo,2026-03-12,U009,15
AC0000800,O000096,Proposal Sent,2026-05-18,U009,45
AC0000801,O000096,Demo,2026-05-04,U009,30
AC0000802,O000096,Demo,2026-02-21,U009,60
AC0000803,O000096,Proposal Sent,2026-04-04,U009,45
AC0000804,O000096,Call,2026-04-07,U009,15
AC0000805,O000096,Email,2026-03-08,U009,45
AC0000806,O000096,Demo,2026-03-10,U009,15
AC0000807,O000096,Email,2026-05-11,U009,45
AC0000808,O000097,Call,2025-04-17,U002,60
AC0000809,O000097,Call,2025-05-04,U002,60
AC0000810,O000097,Email,2025-04-18,U002,45
AC0000811,O000097,Email,2025-04-27,U002,45
AC0000812,O000097,Proposal Sent,2025-03-27,U002,60
AC0000813,O000097,Meeting,2025-04-05,U002,15
AC0000814,O000097,Email,2025-05-09,U002,45
AC0000815,O000098,Demo,2024-01-22,U010,45
AC0000816,O000098,Call,2024-01-01,U010,60
AC0000817,O000098,Call,2024-01-09,U010,15
AC0000818,O000098,Email,2024-02-15,U010,15
AC0000819,O000098,Proposal Sent,2023-11-30,U010,45
AC0000820,O000098,Demo,2023-12-23,U010,60
AC0000821,O000098,Demo,2024-01-16,U010,15
AC0000822,O000099,Meeting,2023-04-29,U010,45
AC0000823,O000099,Meeting,2023-05-03,U010,60
AC0000824,O000099,Demo,2023-04-27,U010,30
AC0000825,O000099,Meeting,2023-04-25,U010,30
AC0000826,O000099,Demo,2023-04-26,U010,45
AC0000827,O000099,Call,2023-05-01,U010,15
AC0000828,O000099,Meeting,2023-05-03,U010,15
AC0000829,O000099,Call,2023-04-21,U010,15
AC0000830,O000099,Email,2023-04-19,U010,30
AC0000831,O000099,Meeting,2023-04-19,U010,30
AC0000832,O000099,Proposal Sent,2023-04-24,U010,15
AC0000833,O000099,Call,2023-04-17,U010,15
AC0000834,O000099,Meeting,2023-05-06,U010,15
AC0000835,O000099,Email,2023-05-05,U010,60
AC0000836,O000100,Meeting,2023-12-06,U010,15
AC0000837,O000100,Proposal Sent,2023-11-01,U010,15
AC0000838,O000100,Email,2023-11-06,U010,15
AC0000839,O000100,Email,2023-10-30,U010,15
AC0000840,O000100,Call,2023-11-21,U010,30
AC0000841,O000100,Email,2023-10-28,U010,15
AC0000842,O000100,Demo,2023-11-14,U010,30
AC0000843,O000100,Demo,2023-11-06,U010,60
AC0000844,O000100,Proposal Sent,2023-11-05,U010,60
AC0000845,O000100,Meeting,2023-12-01,U010,15
AC0000846,O000100,Demo,2023-11-05,U010,15
AC0000847,O000100,Call,2023-11-05,U010,30
AC0000848,O000100,Meeting,2023-11-03,U010,30
AC0000849,O000101,Call,2025-04-28,U011,15
AC0000850,O000101,Email,2025-02-21,U011,45
AC0000851,O000101,Email,2025-02-18,U011,60
AC0000852,O000101,Proposal Sent,2025-03-07,U011,60
AC0000853,O000101,Proposal Sent,2025-04-20,U011,45
AC0000854,O000101,Email,2025-03-24,U011,45
AC0000855,O000101,Meeting,2025-05-03,U011,30
AC0000856,O000101,Proposal Sent,2025-01-29,U011,45
AC0000857,O000101,Meeting,2025-05-05,U011,30
AC0000858,O000101,Call,2025-02-05,U011,15
AC0000859,O000101,Demo,2025-03-14,U011,15
AC0000860,O000101,Proposal Sent,2025-05-05,U011,60
AC0000861,O000101,Call,2025-04-25,U011,60
AC0000862,O000101,Call,2025-05-04,U011,15
AC0000863,O000102,Proposal Sent,2025-12-26,U011,15
AC0000864,O000102,Proposal Sent,2025-12-19,U011,45
AC0000865,O000102,Demo,2025-12-25,U011,60
AC0000866,O000102,Meeting,2026-01-03,U011,45
AC0000867,O000102,Demo,2025-12-23,U011,30
AC0000868,O000102,Email,2025-12-13,U011,15
AC0000869,O000102,Meeting,2025-12-29,U011,60
AC0000870,O000102,Demo,2025-12-23,U011,60
AC0000871,O000103,Demo,2026-02-01,U011,30
AC0000872,O000103,Email,2026-01-15,U011,60
AC0000873,O000103,Call,2025-11-13,U011,45
AC0000874,O000103,Demo,2025-11-16,U011,60
AC0000875,O000103,Meeting,2025-10-12,U011,60
AC0000876,O000103,Email,2025-11-16,U011,30
AC0000877,O000103,Email,2025-11-02,U011,15
AC0000878,O000103,Demo,2026-02-06,U011,30
AC0000879,O000103,Meeting,2026-01-03,U011,30
AC0000880,O000103,Call,2026-02-13,U011,60
AC0000881,O000104,Meeting,2025-12-16,U008,30
AC0000882,O000104,Email,2026-01-12,U008,60
AC0000883,O000104,Demo,2026-01-05,U008,30
AC0000884,O000104,Demo,2025-11-18,U008,45
AC0000885,O000104,Call,2025-11-19,U008,45
AC0000886,O000105,Demo,2023-03-19,U005,45
AC0000887,O000105,Email,2023-01-31,U005,60
AC0000888,O000105,Email,2023-02-23,U005,60
AC0000889,O000105,Call,2023-02-09,U005,30
AC0000890,O000105,Meeting,2023-03-22,U005,45
AC0000891,O000105,Proposal Sent,2023-02-24,U005,15
AC0000892,O000105,Proposal Sent,2023-01-17,U005,45
AC0000893,O000105,Meeting,2023-02-17,U005,30
AC0000894,O000105,Meeting,2023-03-14,U005,60
AC0000895,O000105,Call,2023-01-03,U005,60
AC0000896,O000105,Meeting,2023-02-23,U005,30
AC0000897,O000105,Email,2023-02-11,U005,30
AC0000898,O000105,Meeting,2023-03-23,U005,60
AC0000899,O000105,Meeting,2023-03-13,U005,45
AC0000900,O000106,Meeting,2025-04-22,U006,30
AC0000901,O000106,Meeting,2025-05-16,U006,30
AC0000902,O000106,Proposal Sent,2025-04-25,U006,30
AC0000903,O000106,Demo,2025-05-16,U006,60
AC0000904,O000106,Call,2025-04-30,U006,15
AC0000905,O000106,Demo,2025-04-19,U006,45
AC0000906,O000106,Call,2025-05-13,U006,60
AC0000907,O000106,Demo,2025-04-27,U006,15
AC0000908,O000106,Demo,2025-05-04,U006,30
AC0000909,O000106,Meeting,2025-04-19,U006,45
AC0000910,O000106,Call,2025-05-10,U006,30
AC0000911,O000106,Email,2025-04-10,U006,45
AC0000912,O000107,Proposal Sent,2026-06-02,U006,30
AC0000913,O000107,Meeting,2026-04-21,U006,60
AC0000914,O000107,Meeting,2026-07-03,U006,30
AC0000915,O000107,Email,2026-07-01,U006,15
AC0000916,O000107,Meeting,2026-02-14,U006,30
AC0000917,O000107,Proposal Sent,2026-06-08,U006,45
AC0000918,O000107,Email,2026-05-06,U006,60
AC0000919,O000107,Call,2026-04-16,U006,45
AC0000920,O000108,Email,2024-10-03,U011,15
AC0000921,O000108,Call,2024-11-04,U011,15
AC0000922,O000108,Meeting,2024-11-16,U011,30
AC0000923,O000108,Demo,2024-10-25,U011,30
AC0000924,O000108,Proposal Sent,2024-11-10,U011,45
AC0000925,O000108,Call,2024-09-28,U011,60
AC0000926,O000109,Email,2024-11-20,U003,60
AC0000927,O000109,Meeting,2024-07-29,U003,30
AC0000928,O000109,Meeting,2024-06-22,U003,15
AC0000929,O000109,Call,2024-09-09,U003,60
AC0000930,O000109,Meeting,2024-07-24,U003,45
AC0000931,O000109,Demo,2024-11-05,U003,15
AC0000932,O000109,Demo,2024-09-08,U003,60
AC0000933,O000110,Meeting,2025-11-04,U003,45
AC0000934,O000110,Meeting,2026-03-20,U003,15
AC0000935,O000110,Proposal Sent,2025-11-10,U003,30
AC0000936,O000110,Demo,2025-11-12,U003,15
AC0000937,O000110,Email,2025-12-04,U003,15
AC0000938,O000111,Email,2026-06-22,U003,30
AC0000939,O000111,Call,2026-06-27,U003,45
AC0000940,O000111,Meeting,2026-05-05,U003,15
AC0000941,O000111,Demo,2026-05-05,U003,15
AC0000942,O000111,Demo,2026-05-13,U003,15
AC0000943,O000111,Proposal Sent,2026-05-15,U003,60
AC0000944,O000111,Email,2026-06-01,U003,15
AC0000945,O000111,Email,2026-05-19,U003,30
AC0000946,O000111,Call,2026-06-28,U003,45
AC0000947,O000111,Email,2026-04-22,U003,15
AC0000948,O000111,Proposal Sent,2026-03-26,U003,15
AC0000949,O000112,Email,2026-01-17,U003,15
AC0000950,O000112,Call,2025-11-12,U003,30
AC0000951,O000112,Email,2025-10-22,U003,45
AC0000952,O000112,Meeting,2025-12-25,U003,60
AC0000953,O000112,Call,2026-01-25,U003,45
AC0000954,O000112,Demo,2025-09-23,U003,60
AC0000955,O000112,Proposal Sent,2025-10-04,U003,15
AC0000956,O000112,Email,2025-09-26,U003,30
AC0000957,O000112,Email,2026-01-20,U003,15
AC0000958,O000112,Meeting,2025-10-07,U003,45
AC0000959,O000112,Proposal Sent,2025-10-29,U003,60
AC0000960,O000112,Email,2025-10-25,U003,15
AC0000961,O000112,Proposal Sent,2025-11-28,U003,45
AC0000962,O000113,Meeting,2026-06-20,U003,60
AC0000963,O000113,Email,2026-05-11,U003,45
AC0000964,O000113,Meeting,2026-05-11,U003,45
AC0000965,O000113,Meeting,2026-06-05,U003,15
AC0000966,O000113,Meeting,2026-06-12,U003,15
AC0000967,O000113,Demo,2026-07-02,U003,60
AC0000968,O000113,Email,2026-05-09,U003,15
AC0000969,O000113,Call,2026-06-04,U003,15
AC0000970,O000113,Email,2026-05-11,U003,45
AC0000971,O000113,Email,2026-06-30,U003,45
AC0000972,O000113,Meeting,2026-06-14,U003,15
AC0000973,O000114,Email,2024-06-07,U004,45
AC0000974,O000114,Email,2024-05-31,U004,15
AC0000975,O000114,Meeting,2024-03-28,U004,30
AC0000976,O000114,Email,2024-05-08,U004,30
AC0000977,O000114,Demo,2024-06-27,U004,60
AC0000978,O000114,Meeting,2024-05-24,U004,60
AC0000979,O000114,Proposal Sent,2024-07-01,U004,30
AC0000980,O000114,Demo,2024-05-27,U004,45
AC0000981,O000114,Email,2024-04-05,U004,15
AC0000982,O000114,Call,2024-03-30,U004,15
AC0000983,O000114,Call,2024-05-01,U004,15
AC0000984,O000114,Meeting,2024-05-22,U004,60
AC0000985,O000114,Proposal Sent,2024-04-16,U004,15
AC0000986,O000115,Meeting,2025-01-20,U004,30
AC0000987,O000115,Demo,2025-02-09,U004,15
AC0000988,O000115,Meeting,2025-02-15,U004,15
AC0000989,O000116,Call,2025-04-04,U002,45
AC0000990,O000116,Email,2025-04-13,U002,60
AC0000991,O000116,Email,2025-04-04,U002,15
AC0000992,O000116,Demo,2025-04-08,U002,15
AC0000993,O000116,Call,2025-04-02,U002,30
AC0000994,O000116,Demo,2025-05-04,U002,45
AC0000995,O000116,Meeting,2025-03-29,U002,60
AC0000996,O000117,Email,2025-10-27,U006,15
AC0000997,O000117,Demo,2025-12-07,U006,15
AC0000998,O000117,Call,2026-01-07,U006,60
AC0000999,O000117,Demo,2025-12-16,U006,30
AC0001000,O000118,Proposal Sent,2024-01-15,U006,15
AC0001001,O000118,Meeting,2024-02-15,U006,60
AC0001002,O000118,Email,2024-02-13,U006,15
AC0001003,O000119,Meeting,2024-05-19,U006,30
AC0001004,O000119,Demo,2024-04-25,U006,15
AC0001005,O000119,Proposal Sent,2024-06-19,U006,60
AC0001006,O000119,Email,2024-05-01,U006,45
AC0001007,O000119,Meeting,2024-05-06,U006,45
AC0001008,O000119,Demo,2024-06-24,U006,30
AC0001009,O000119,Meeting,2024-06-11,U006,30
AC0001010,O000119,Meeting,2024-06-08,U006,60
