OppId,AccountId,OppName,Stage,Amount,Probability,CreatedDate,CloseDate,OwnerId,LossReason
O000976,A00581,Account-00581 - Renewal,07 - Closed Lost,6500.0,0.0,2025-07-01,2025-12-07,U002,No Decision
O000977,A00582,Account-00582 - Annual,07 - Closed Lost,9000.0,0.0,2025-08-29,2025-10-27,U003,Competitor
O000978,A00583,Account-00583 - Expansion,06 - Closed Won,109700.0,1.0,2026-02-01,2026-07-14,U002,
O000979,A00584,Account-00584 - Annual,06 - Closed Won,36200.0,1.0,2025-07-07,2025-11-15,U006,
O000980,A00584,Account-00584 - Annual,05 - Negotiation,113500.0,0.8,2025-09-15,2026-02-10,U006,
O000981,A00584,Account-00584 - Expansion,06 - Closed Won,91200.0,1.0,2023-12-08,2024-01-30,U006,
O000982,A00585,Account-00585 - New Logo,02 - Qualification,117400.0,0.25,2026-03-05,2026-05-12,U010,
O000983,A00586,Account-00586 - New Logo,07 - Closed Lost,780600.0,0.0,2025-12-26,2026-02-26,U003,Product Fit
O000984,A00587,Account-00587 - Annual,05 - Negotiation,50800.0,0.8,2025-03-10,2025-05-16,U007,
O000985,A00588,Account-00588 - New Logo,06 - Closed Won,25800.0,1.0,2024-03-22,2024-08-20,U011,
O000986,A00589,Account-00589 - Expansion,04 - Proposal,22000.0,0.6,2025-12-11,2026-03-16,U011,
O000987,A00589,Account-00589 - Multi-Year,02 - Qualification,9500.0,0.25,2026-02-04,2026-07-10,U011,
O000988,A00590,Account-00590 - Expansion,07 - Closed Lost,10600.0,0.0,2023-10-31,2023-12-24,U005,Price
O000989,A00591,Account-00591 - Annual,07 - Closed Lost,44900.0,0.0,2024-05-24,2024-07-12,U007,No Decision
O000990,A00591,Account-00591 - Expansion,04 - Proposal,114900.0,0.6,2025-01-25,2025-07-04,U007,
O000991,A00592,Account-00592 - Annual,07 - Closed Lost,10900.0,0.0,2025-04-16,2025-05-20,U001,No Decision
O000992,A00592,Account-00592 - Annual,06 - Closed Won,10600.0,1.0,2024-03-25,2024-06-18,U001,
O000993,A00593,Account-00593 - Expansion,02 - Qualification,627100.0,0.25,2026-04-09,2026-08-04,U010,
O000994,A00593,Account-00593 - Expansion,03 - Needs Analysis,420700.0,0.4,2026-02-02,2026-05-16,U010,
O000995,A00594,Account-00594 - Expansion,03 - Needs Analysis,9600.0,0.4,2025-03-20,2025-07-29,U002,
O000996,A00595,Account-00595 - Multi-Year,02 - Qualification,42200.0,0.25,2025-09-08,2025-11-14,U004,
O000997,A00596,Account-00596 - Annual,07 - Closed Lost,242700.0,0.0,2025-10-01,2026-01-01,U005,No Decision
O000998,A00597,Account-00597 - Annual,07 - Closed Lost,90300.0,0.0,2023-12-30,2024-03-07,U002,Competitor
O000999,A00598,Account-00598 - Annual,05 - Negotiation,17900.0,0.8,2024-05-17,2024-09-17,U009,
O001000,A00599,Account-00599 - Annual,06 - Closed Won,669400.0,1.0,2023-10-09,2024-03-31,U006,
O001001,A00599,Account-00599 - Annual,04 - Proposal,194800.0,0.6,2025-02-12,2025-03-07,U006,
O001002,A00600,Account-00600 - Annual,04 - Proposal,114200.0,0.6,2023-06-21,2023-12-11,U012,
O001003,A00601,Account-00601 - Annual,07 - Closed Lost,35100.0,0.0,2023-01-20,2023-05-06,U004,Competitor
O001004,A00601,Account-00601 - Multi-Year,05 - Negotiation,78500.0,0.8,2023-10-13,2024-02-23,U004,
O001005,A00602,Account-00602 - Renewal,03 - Needs Analysis,158000.0,0.4,2025-09-07,2025-12-04,U010,
O001006,A00603,Account-00603 - New Logo,02 - Qualification,10900.0,0.25,2023-04-02,2023-08-30,U001,
O001007,A00604,Account-00604 - Expansion,01 - Prospecting,65600.0,0.1,2024-04-04,2024-05-31,U006,
O001008,A00605,Account-00605 - New Logo,07 - Closed Lost,18700.0,0.0,2024-04-07,2024-05-25,U006,Competitor
O001009,A00605,Account-00605 - Expansion,03 - Needs Analysis,24100.0,0.4,2023-08-14,2023-11-14,U006,
O001010,A00606,Account-00606 - Annual,02 - Qualification,112700.0,0.25,2024-11-14,2024-12-25,U001,
O001011,A00607,Account-00607 - New Logo,05 - Negotiation,56800.0,0.8,2023-12-31,2024-03-06,U002,
O001012,A00607,Account-00607 - Expansion,07 - Closed Lost,90300.0,0.0,2023-11-04,2024-05-01,U002,No Decision
O001013,A00608,Account-00608 - Annual,07 - Closed Lost,87900.0,0.0,2024-07-09,2024-10-04,U008,Price
O001014,A00608,Account-00608 - New Logo,06 - Closed Won,38900.0,1.0,2023-11-01,2023-12-28,U008,
O001015,A00608,Account-00608 - Annual,06 - Closed Won,99600.0,1.0,2025-07-03,2025-11-22,U008,
O001016,A00609,Account-00609 - Expansion,07 - Closed Lost,10600.0,0.0,2025-05-25,2025-07-07,U003,Competitor
O001017,A00610,Account-00610 - New Logo,04 - Proposal,14900.0,0.6,2025-02-27,2025-07-20,U011,
O001018,A00611,Account-00611 - New Logo,02 - Qualification,23900.0,0.25,2024-11-13,2025-02-03,U001,
O001019,A00611,Account-00611 - Renewal,06 - Closed Won,15800.0,1.0,2025-05-07,2025-09-30,U001,
O001020,A00612,Account-00612 - Renewal,04 - Proposal,16600.0,0.6,2024-04-16,2024-08-21,U003,
O001021,A00612,Account-00612 - Annual,06 - Closed Won,21200.0,1.0,2026-03-29,2026-06-13,U003,
O001022,A00613,Account-00613 - Renewal,03 - Needs Analysis,698400.0,0.4,2023-01-06,2023-04-28,U012,
O001023,A00614,Account-00614 - Expansion,07 - Closed Lost,6200.0,0.0,2023-10-01,2024-01-18,U012,Competitor
O001024,A00615,Account-00615 - Multi-Year,07 - Closed Lost,16000.0,0.0,2023-10-23,2024-02-27,U006,Competitor
O001025,A00616,Account-00616 - New Logo,06 - Closed Won,7300.0,1.0,2023-04-25,2023-06-20,U004,
O001026,A00616,Account-00616 - Annual,06 - Closed Won,13500.0,1.0,2023-02-23,2023-03-28,U004,
O001027,A00616,Account-00616 - Annual,02 - Qualification,21700.0,0.25,2026-04-06,2026-06-05,U004,
O001028,A00617,Account-00617 - New Logo,02 - Qualification,172400.0,0.25,2023-10-17,2024-03-30,U008,
O001029,A00618,Account-00618 - Expansion,05 - Negotiation,38300.0,0.8,2024-01-09,2024-06-12,U002,
O001030,A00619,Account-00619 - Expansion,05 - Negotiation,17900.0,0.8,2024-11-21,2024-12-14,U010,
O001031,A00620,Account-00620 - Renewal,07 - Closed Lost,28100.0,0.0,2023-05-03,2023-07-06,U006,Competitor
O001032,A00621,Account-00621 - Expansion,06 - Closed Won,715700.0,1.0,2025-05-17,2025-10-25,U004,
O001033,A00622,Account-00622 - Expansion,04 - Proposal,9500.0,0.6,2025-10-24,2025-12-23,U004,
O001034,A00622,Account-00622 - Multi-Year,06 - Closed Won,24600.0,1.0,2023-07-08,2023-08-29,U004,
O001035,A00622,Account-00622 - Renewal,06 - Closed Won,9400.0,1.0,2025-03-31,2025-06-06,U004,
O001036,A00623,Account-00623 - New Logo,07 - Closed Lost,69500.0,0.0,2023-06-08,2023-09-16,U001,Timing
O001037,A00623,Account-00623 - Multi-Year,02 - Qualification,60300.0,0.25,2023-12-04,2024-04-10,U001,
O001038,A00624,Account-00624 - Annual,02 - Qualification,82300.0,0.25,2023-08-02,2023-11-15,U004,
O001039,A00625,Account-00625 - Annual,06 - Closed Won,164400.0,1.0,2023-11-30,2024-05-20,U001,
O001040,A00626,Account-00626 - Multi-Year,03 - Needs Analysis,44200.0,0.4,2024-09-25,2024-10-23,U004,
O001041,A00626,Account-00626 - Renewal,02 - Qualification,79200.0,0.25,2024-07-05,2024-08-05,U004,
O001042,A00627,Account-00627 - Annual,01 - Prospecting,11300.0,0.1,2025-09-17,2025-12-25,U012,
O001043,A00627,Account-00627 - Multi-Year,06 - Closed Won,24200.0,1.0,2024-12-31,2025-05-28,U012,
O001044,A00627,Account-00627 - Annual,06 - Closed Won,19500.0,1.0,2024-10-06,2024-11-28,U012,
O001045,A00627,Account-00627 - Renewal,05 - Negotiation,19800.0,0.8,2024-11-09,2024-12-24,U012,
O001046,A00628,Account-00628 - Renewal,01 - Prospecting,100600.0,0.1,2023-11-04,2024-03-25,U002,
O001047,A00628,Account-00628 - Annual,04 - Proposal,39400.0,0.6,2023-03-18,2023-08-03,U002,
O001048,A00628,Account-00628 - Multi-Year,07 - Closed Lost,47000.0,0.0,2023-07-11,2023-09-24,U002,Competitor
O001049,A00629,Account-00629 - Expansion,06 - Closed Won,19600.0,1.0,2025-10-24,2026-03-26,U005,
O001050,A00629,Account-00629 - Renewal,06 - Closed Won,11800.0,1.0,2025-07-05,2025-10-25,U005,
O001051,A00629,Account-00629 - Multi-Year,01 - Prospecting,19300.0,0.1,2025-06-01,2025-09-28,U005,
O001052,A00629,Account-00629 - Renewal,07 - Closed Lost,17100.0,0.0,2024-03-03,2024-05-01,U005,Timing
O001053,A00630,Account-00630 - Annual,02 - Qualification,711900.0,0.25,2023-01-31,2023-07-10,U006,
O001054,A00631,Account-00631 - Annual,04 - Proposal,23700.0,0.6,2025-07-20,2025-09-19,U003,
O001055,A00632,Account-00632 - Expansion,04 - Proposal,6400.0,0.6,2025-01-14,2025-05-31,U008,
O001056,A00633,Account-00633 - Annual,06 - Closed Won,13800.0,1.0,2024-06-08,2024-08-02,U008,
O001057,A00633,Account-00633 - New Logo,05 - Negotiation,12300.0,0.8,2026-03-10,2026-06-11,U008,
O001058,A00633,Account-00633 - New Logo,07 - Closed Lost,23300.0,0.0,2025-04-17,2025-06-09,U008,No Decision
O001059,A00633,Account-00633 - Annual,07 - Closed Lost,24000.0,0.0,2025-11-15,2026-03-10,U008,Timing
O001060,A00634,Account-00634 - Renewal,07 - Closed Lost,24800.0,0.0,2024-06-22,2024-07-22,U003,Price
O001061,A00634,Account-00634 - Annual,06 - Closed Won,16200.0,1.0,2024-05-16,2024-07-14,U003,
O001062,A00635,Account-00635 - New Logo,06 - Closed Won,106100.0,1.0,2023-11-21,2024-02-06,U006,
O001063,A00636,Account-00636 - New Logo,04 - Proposal,14400.0,0.6,2023-07-11,2023-12-14,U007,
O001064,A00636,Account-00636 - New Logo,02 - Qualification,19600.0,0.25,2023-08-12,2023-12-11,U007,
O001065,A00636,Account-00636 - Renewal,05 - Negotiation,6300.0,0.8,2024-02-13,2024-05-30,U007,
O001066,A00637,Account-00637 - Multi-Year,02 - Qualification,14100.0,0.25,2025-09-02,2026-02-08,U003,
O001067,A00638,Account-00638 - Renewal,06 - Closed Won,337700.0,1.0,2023-10-26,2023-11-23,U012,
O001068,A00638,Account-00638 - New Logo,02 - Qualification,669800.0,0.25,2025-02-17,2025-06-27,U012,
O001069,A00638,Account-00638 - Expansion,02 - Qualification,710300.0,0.25,2024-03-13,2024-07-19,U012,
O001070,A00639,Account-00639 - Annual,02 - Qualification,6400.0,0.25,2023-12-27,2024-04-28,U002,
O001071,A00640,Account-00640 - Multi-Year,07 - Closed Lost,15500.0,0.0,2025-07-13,2025-10-07,U004,Price
O001072,A00641,Account-00641 - Multi-Year,04 - Proposal,20100.0,0.6,2025-05-27,2025-07-28,U010,
O001073,A00642,Account-00642 - New Logo,05 - Negotiation,484100.0,0.8,2025-05-08,2025-07-08,U002,
O001074,A00643,Account-00643 - Multi-Year,04 - Proposal,126800.0,0.6,2026-03-14,2026-09-02,U002,
O001075,A00644,Account-00644 - Annual,06 - Closed Won,11500.0,1.0,2026-03-30,2026-07-09,U003,
O001076,A00645,Account-00645 - Annual,07 - Closed Lost,72400.0,0.0,2025-07-28,2025-11-06,U001,Timing
O001077,A00646,Account-00646 - New Logo,07 - Closed Lost,114600.0,0.0,2023-01-08,2023-03-01,U004,Product Fit
O001078,A00647,Account-00647 - Multi-Year,06 - Closed Won,8800.0,1.0,2024-03-23,2024-08-29,U001,
O001079,A00648,Account-00648 - Annual,04 - Proposal,115500.0,0.6,2024-03-18,2024-09-01,U009,
O001080,A00648,Account-00648 - Renewal,07 - Closed Lost,26500.0,0.0,2025-01-28,2025-05-06,U009,Price
O001081,A00649,Account-00649 - New Logo,05 - Negotiation,12000.0,0.8,2025-07-22,2025-12-27,U003,
O001082,A00649,Account-00649 - New Logo,07 - Closed Lost,11700.0,0.0,2025-12-07,2026-02-10,U003,Timing
O001083,A00650,Account-00650 - Expansion,06 - Closed Won,15900.0,1.0,2026-02-06,2026-06-03,U001,
O001084,A00651,Account-00651 - Annual,06 - Closed Won,91700.0,1.0,2025-06-14,2025-07-29,U009,
O001085,A00651,Account-00651 - Annual,02 - Qualification,26600.0,0.25,2023-08-01,2023-12-04,U009,
O001086,A00651,Account-00651 - Annual,06 - Closed Won,84300.0,1.0,2025-10-13,2026-03-21,U009,
O001087,A00652,Account-00652 - New Logo,06 - Closed Won,5700.0,1.0,2025-10-27,2026-01-29,U005,
O001088,A00652,Account-00652 - Annual,03 - Needs Analysis,14100.0,0.4,2024-03-09,2024-07-04,U005,
O001089,A00653,Account-00653 - New Logo,07 - Closed Lost,12000.0,0.0,2025-08-19,2026-01-04,U005,Timing
O001090,A00654,Account-00654 - Expansion,06 - Closed Won,73200.0,1.0,2025-02-06,2025-05-05,U006,
O001091,A00655,Account-00655 - Annual,06 - Closed Won,122800.0,1.0,2025-04-29,2025-09-02,U011,
O001092,A00656,Account-00656 - Renewal,06 - Closed Won,21800.0,1.0,2023-11-11,2024-04-11,U010,
O001093,A00657,Account-00657 - Renewal,07 - Closed Lost,24900.0,0.0,2023-12-16,2024-03-06,U004,Timing
O001094,A00658,Account-00658 - New Logo,07 - Closed Lost,101100.0,0.0,2025-03-16,2025-08-30,U001,Competitor
O001095,A00659,Account-00659 - Renewal,07 - Closed Lost,238100.0,0.0,2025-03-10,2025-06-19,U004,Competitor
O001096,A00659,Account-00659 - Renewal,03 - Needs Analysis,602800.0,0.4,2025-06-14,2025-08-05,U004,
O001097,A00659,Account-00659 - Expansion,06 - Closed Won,653300.0,1.0,2023-08-31,2024-02-27,U004,
O001098,A00660,Account-00660 - Annual,07 - Closed Lost,9100.0,0.0,2023-11-22,2024-01-04,U001,Timing
O001099,A00660,Account-00660 - Renewal,06 - Closed Won,16900.0,1.0,2023-01-24,2023-02-20,U001,
O001100,A00660,Account-00660 - Annual,07 - Closed Lost,6600.0,0.0,2026-01-18,2026-05-15,U001,Competitor
O001101,A00661,Account-00661 - Expansion,03 - Needs Analysis,18100.0,0.4,2025-01-03,2025-03-20,U009,
O001102,A00661,Account-00661 - Expansion,06 - Closed Won,9900.0,1.0,2024-02-01,2024-05-27,U009,
O001103,A00661,Account-00661 - Annual,04 - Proposal,23700.0,0.6,2023-04-16,2023-10-13,U009,
O001104,A00661,Account-00661 - Annual,07 - Closed Lost,7200.0,0.0,2026-04-01,2026-09-20,U009,Price
O001105,A00662,Account-00662 - Expansion,07 - Closed Lost,6900.0,0.0,2024-06-20,2024-11-13,U006,Competitor
O001106,A00663,Account-00663 - Annual,06 - Closed Won,401300.0,1.0,2025-10-02,2026-02-23,U001,
O001107,A00664,Account-00664 - Multi-Year,04 - Proposal,54800.0,0.6,2025-05-09,2025-09-21,U009,
O001108,A00665,Account-00665 - Annual,07 - Closed Lost,568600.0,0.0,2023-01-21,2023-07-15,U010,Price
O001109,A00666,Account-00666 - Annual,05 - Negotiation,17300.0,0.8,2024-12-11,2025-05-19,U003,
O001110,A00666,Account-00666 - Multi-Year,06 - Closed Won,10100.0,1.0,2023-11-21,2024-01-11,U003,
O001111,A00666,Account-00666 - Multi-Year,06 - Closed Won,15400.0,1.0,2023-03-02,2023-04-30,U003,
O001112,A00666,Account-00666 - Multi-Year,02 - Qualification,9300.0,0.25,2025-01-17,2025-04-30,U003,
O001113,A00667,Account-00667 - Expansion,04 - Proposal,70700.0,0.6,2023-09-17,2023-10-30,U003,
O001114,A00668,Account-00668 - Renewal,05 - Negotiation,21200.0,0.8,2024-08-25,2025-01-03,U005,
O001115,A00668,Account-00668 - Expansion,07 - Closed Lost,10000.0,0.0,2025-03-30,2025-06-08,U005,Timing
O001116,A00669,Account-00669 - New Logo,04 - Proposal,20900.0,0.6,2026-04-18,2026-09-09,U007,
O001117,A00670,Account-00670 - Renewal,06 - Closed Won,10400.0,1.0,2025-05-17,2025-08-26,U004,
O001118,A00670,Account-00670 - Expansion,06 - Closed Won,13600.0,1.0,2023-08-09,2024-01-21,U004,
O001119,A00670,Account-00670 - Multi-Year,07 - Closed Lost,21400.0,0.0,2025-02-04,2025-06-19,U004,Price
O001120,A00671,Account-00671 - Expansion,06 - Closed Won,319600.0,1.0,2024-06-02,2024-11-04,U012,
O001121,A00671,Account-00671 - New Logo,01 - Prospecting,242300.0,0.1,2025-03-26,2025-07-06,U012,
O001122,A00671,Account-00671 - Expansion,04 - Proposal,169400.0,0.6,2024-01-16,2024-05-10,U012,
O001123,A00671,Account-00671 - Annual,06 - Closed Won,203200.0,1.0,2023-10-25,2024-02-03,U012,
O001124,A00672,Account-00672 - Renewal,05 - Negotiation,20900.0,0.8,2024-03-13,2024-05-31,U011,
O001125,A00672,Account-00672 - Multi-Year,04 - Proposal,17000.0,0.6,2023-05-16,2023-10-17,U011,
O001126,A00673,Account-00673 - Renewal,06 - Closed Won,114900.0,1.0,2024-07-23,2024-08-31,U001,
O001127,A00674,Account-00674 - Multi-Year,06 - Closed Won,13700.0,1.0,2025-05-13,2025-08-22,U005,
O001128,A00674,Account-00674 - Expansion,01 - Prospecting,14900.0,0.1,2024-02-08,2024-03-10,U005,
O001129,A00674,Account-00674 - Expansion,02 - Qualification,14100.0,0.25,2025-05-12,2025-11-01,U005,
O001130,A00675,Account-00675 - Annual,06 - Closed Won,52100.0,1.0,2024-04-29,2024-10-13,U008,
O001131,A00675,Account-00675 - Annual,04 - Proposal,105000.0,0.6,2025-08-03,2025-12-04,U008,
O001132,A00676,Account-00676 - New Logo,01 - Prospecting,558400.0,0.1,2025-12-16,2026-01-22,U007,
O001133,A00676,Account-00676 - Expansion,07 - Closed Lost,402300.0,0.0,2023-07-14,2023-10-19,U007,No Decision
O001134,A00676,Account-00676 - New Logo,05 - Negotiation,498400.0,0.8,2024-12-09,2025-03-19,U007,
O001135,A00677,Account-00677 - Annual,04 - Proposal,24700.0,0.6,2025-03-16,2025-08-09,U010,
O001136,A00677,Account-00677 - Annual,07 - Closed Lost,7100.0,0.0,2025-02-04,2025-04-22,U010,Price
O001137,A00678,Account-00678 - Multi-Year,07 - Closed Lost,19500.0,0.0,2024-10-23,2025-01-08,U005,Price
O001138,A00679,Account-00679 - Annual,07 - Closed Lost,15800.0,0.0,2025-01-25,2025-02-15,U006,No Decision
O001139,A00680,Account-00680 - Expansion,02 - Qualification,764100.0,0.25,2023-03-30,2023-05-08,U009,
O001140,A00680,Account-00680 - Expansion,06 - Closed Won,658300.0,1.0,2024-11-05,2025-03-02,U009,
O001141,A00680,Account-00680 - Multi-Year,07 - Closed Lost,516700.0,0.0,2023-12-15,2024-02-03,U009,No Decision
O001142,A00681,Account-00681 - New Logo,07 - Closed Lost,24300.0,0.0,2026-04-11,2026-08-14,U007,Price
O001143,A00681,Account-00681 - Expansion,06 - Closed Won,16600.0,1.0,2025-12-04,2026-04-28,U007,
O001144,A00681,Account-00681 - Expansion,06 - Closed Won,14700.0,1.0,2024-10-21,2024-12-03,U007,
O001145,A00682,Account-00682 - Multi-Year,04 - Proposal,104400.0,0.6,2023-06-19,2023-09-09,U001,
O001146,A00682,Account-00682 - Annual,02 - Qualification,72000.0,0.25,2023-06-09,2023-08-22,U001,
O001147,A00683,Account-00683 - Expansion,07 - Closed Lost,8800.0,0.0,2025-08-16,2025-10-01,U012,Competitor
O001148,A00683,Account-00683 - Expansion,06 - Closed Won,15300.0,1.0,2026-04-24,2026-08-02,U012,
O001149,A00684,Account-00684 - Multi-Year,07 - Closed Lost,35000.0,0.0,2023-11-12,2024-01-04,U002,No Decision
O001150,A00684,Account-00684 - Multi-Year,07 - Closed Lost,107400.0,0.0,2025-02-28,2025-07-29,U002,Timing
O001151,A00685,Account-00685 - Annual,05 - Negotiation,18700.0,0.8,2024-07-23,2025-01-06,U001,
O001152,A00686,Account-00686 - Multi-Year,06 - Closed Won,9800.0,1.0,2023-08-08,2023-12-23,U011,
O001153,A00687,Account-00687 - Annual,06 - Closed Won,14100.0,1.0,2025-09-02,2025-11-28,U003,
O001154,A00688,Account-00688 - Renewal,04 - Proposal,264200.0,0.6,2023-06-22,2023-10-21,U005,
O001155,A00688,Account-00688 - Expansion,06 - Closed Won,156100.0,1.0,2025-06-01,2025-08-29,U005,
O001156,A00688,Account-00688 - Multi-Year,01 - Prospecting,380100.0,0.1,2023-07-20,2023-11-25,U005,
O001157,A00689,Account-00689 - New Logo,03 - Needs Analysis,10500.0,0.4,2025-04-04,2025-09-26,U011,
O001158,A00690,Account-00690 - Multi-Year,06 - Closed Won,17900.0,1.0,2023-08-12,2023-09-29,U003,
O001159,A00690,Account-00690 - Multi-Year,02 - Qualification,5700.0,0.25,2023-08-24,2023-11-20,U003,
O001160,A00691,Account-00691 - New Logo,04 - Proposal,22700.0,0.6,2023-07-26,2023-11-26,U005,
O001161,A00692,Account-00692 - New Logo,06 - Closed Won,108600.0,1.0,2024-03-26,2024-06-22,U012,
O001162,A00693,Account-00693 - Expansion,04 - Proposal,10800.0,0.6,2024-02-21,2024-08-11,U007,
O001163,A00694,Account-00694 - New Logo,03 - Needs Analysis,111200.0,0.4,2023-07-13,2024-01-08,U007,
O001164,A00694,Account-00694 - Expansion,07 - Closed Lost,90400.0,0.0,2024-09-17,2024-11-19,U007,Price
O001165,A00695,Account-00695 - New Logo,07 - Closed Lost,38500.0,0.0,2024-11-11,2024-12-04,U005,Timing
O001166,A00696,Account-00696 - Annual,07 - Closed Lost,22600.0,0.0,2023-12-30,2024-03-02,U010,Product Fit
O001167,A00697,Account-00697 - New Logo,06 - Closed Won,71400.0,1.0,2025-08-28,2025-11-19,U008,
O001168,A00698,Account-00698 - Renewal,06 - Closed Won,793500.0,1.0,2023-02-05,2023-04-24,U004,
O001169,A00699,Account-00699 - New Logo,06 - Closed Won,7000.0,1.0,2023-10-28,2024-02-10,U004,
O001170,A00699,Account-00699 - New Logo,06 - Closed Won,24800.0,1.0,2025-10-01,2025-12-25,U004,
O001171,A00700,Account-00700 - Renewal,01 - Prospecting,58500.0,0.1,2025-07-28,2025-11-10,U012,
O001172,A00701,Account-00701 - Multi-Year,02 - Qualification,18700.0,0.25,2025-09-18,2025-10-13,U006,
O001173,A00701,Account-00701 - Expansion,07 - Closed Lost,18200.0,0.0,2025-04-20,2025-06-15,U006,Timing
O001174,A00702,Account-00702 - Multi-Year,06 - Closed Won,24500.0,1.0,2026-03-28,2026-07-18,U010,
O001175,A00703,Account-00703 - Expansion,07 - Closed Lost,60900.0,0.0,2024-02-01,2024-03-19,U003,Product Fit
O001176,A00703,Account-00703 - Expansion,07 - Closed Lost,108200.0,0.0,2025-07-09,2025-09-11,U003,No Decision
O001177,A00704,Account-00704 - Expansion,06 - Closed Won,114800.0,1.0,2025-03-11,2025-06-09,U010,
O001178,A00704,Account-00704 - Renewal,01 - Prospecting,74400.0,0.1,2024-01-26,2024-05-12,U010,
O001179,A00704,Account-00704 - Expansion,05 - Negotiation,68200.0,0.8,2023-09-09,2023-12-26,U010,
O001180,A00705,Account-00705 - Multi-Year,05 - Negotiation,90100.0,0.8,2023-01-18,2023-06-06,U005,
O001181,A00706,Account-00706 - New Logo,06 - Closed Won,88100.0,1.0,2024-08-16,2024-11-21,U003,
O001182,A00706,Account-00706 - Annual,02 - Qualification,53000.0,0.25,2024-08-13,2024-12-27,U003,
O001183,A00707,Account-00707 - New Logo,02 - Qualification,14800.0,0.25,2026-04-29,2026-05-20,U007,
O001184,A00708,Account-00708 - Renewal,01 - Prospecting,38100.0,0.1,2023-01-02,2023-04-04,U005,
O001185,A00709,Account-00709 - Multi-Year,03 - Needs Analysis,6700.0,0.4,2026-02-22,2026-05-22,U005,
O001186,A00709,Account-00709 - Multi-Year,05 - Negotiation,23400.0,0.8,2024-02-07,2024-05-11,U005,
O001187,A00710,Account-00710 - New Logo,03 - Needs Analysis,581400.0,0.4,2024-12-27,2025-04-24,U003,
O001188,A00711,Account-00711 - Expansion,07 - Closed Lost,745700.0,0.0,2023-07-20,2024-01-08,U005,Competitor
O001189,A00712,Account-00712 - Expansion,07 - Closed Lost,38200.0,0.0,2024-10-22,2025-01-01,U008,Competitor
O001190,A00712,Account-00712 - Expansion,06 - Closed Won,53600.0,1.0,2025-05-02,2025-06-12,U008,
O001191,A00713,Account-00713 - Annual,06 - Closed Won,375700.0,1.0,2025-08-02,2025-12-11,U009,
O001192,A00713,Account-00713 - Expansion,06 - Closed Won,592000.0,1.0,2023-10-11,2024-03-07,U009,
O001193,A00714,Account-00714 - Annual,05 - Negotiation,116300.0,0.8,2025-05-25,2025-10-10,U005,
O001194,A00715,Account-00715 - Renewal,07 - Closed Lost,13400.0,0.0,2023-02-24,2023-04-20,U004,No Decision
O001195,A00715,Account-00715 - Renewal,06 - Closed Won,12500.0,1.0,2024-05-11,2024-11-05,U004,
O001196,A00715,Account-00715 - Multi-Year,07 - Closed Lost,6100.0,0.0,2026-03-04,2026-07-02,U004,Timing
O001197,A00716,Account-00716 - Annual,07 - Closed Lost,108100.0,0.0,2025-08-05,2025-12-20,U008,Price
O001198,A00716,Account-00716 - Expansion,04 - Proposal,118700.0,0.6,2023-04-23,2023-06-09,U008,
O001199,A00717,Account-00717 - Annual,06 - Closed Won,589600.0,1.0,2024-08-18,2024-09-22,U006,
O001200,A00717,Account-00717 - Multi-Year,06 - Closed Won,622800.0,1.0,2026-04-12,2026-05-15,U006,
O001201,A00718,Account-00718 - Multi-Year,06 - Closed Won,14900.0,1.0,2026-02-25,2026-05-13,U004,
O001202,A00718,Account-00718 - New Logo,06 - Closed Won,19400.0,1.0,2024-09-08,2024-09-29,U004,
O001203,A00719,Account-00719 - Annual,02 - Qualification,5000.0,0.25,2024-02-16,2024-08-08,U008,
O001204,A00719,Account-00719 - Annual,02 - Qualification,9100.0,0.25,2025-11-30,2026-04-20,U008,
O001205,A00720,Account-00720 - New Logo,04 - Proposal,23500.0,0.6,2025-06-27,2025-10-01,U005,
O001206,A00720,Account-00720 - Expansion,07 - Closed Lost,21400.0,0.0,2025-09-17,2026-02-23,U005,Product Fit
O001207,A00720,Account-00720 - Multi-Year,07 - Closed Lost,17300.0,0.0,2025-06-18,2025-10-26,U005,Price
O001208,A00721,Account-00721 - Multi-Year,03 - Needs Analysis,19800.0,0.4,2024-05-07,2024-10-13,U004,
O001209,A00722,Account-00722 - New Logo,04 - Proposal,34500.0,0.6,2024-08-16,2025-02-02,U011,
O001210,A00723,Account-00723 - New Logo,04 - Proposal,19000.0,0.6,2024-07-17,2024-09-02,U003,
O001211,A00724,Account-00724 - Renewal,02 - Qualification,51900.0,0.25,2025-05-20,2025-07-09,U005,
O001212,A00725,Account-00725 - New Logo,04 - Proposal,86300.0,0.6,2026-04-03,2026-09-28,U007,
O001213,A00726,Account-00726 - Expansion,07 - Closed Lost,14400.0,0.0,2024-12-27,2025-05-13,U005,Price
O001214,A00727,Account-00727 - Expansion,06 - Closed Won,106800.0,1.0,2025-01-02,2025-03-16,U002,
O001215,A00727,Account-00727 - Expansion,04 - Proposal,31000.0,0.6,2025-12-11,2026-02-07,U002,
O001216,A00727,Account-00727 - Expansion,04 - Proposal,92900.0,0.6,2026-02-27,2026-04-23,U002,
O001217,A00727,Account-00727 - New Logo,07 - Closed Lost,31500.0,0.0,2024-09-12,2025-02-02,U002,Timing
O001218,A00728,Account-00728 - Expansion,06 - Closed Won,23500.0,1.0,2024-01-05,2024-06-07,U011,
O001219,A00728,Account-00728 - Expansion,06 - Closed Won,16800.0,1.0,2023-09-23,2024-03-09,U011,
